DATE;IBM;ORACLE;INTEL;APPLE;MICROSOFT
27.07.2017;142.13;50.252;34.51;149.43;72.408
28.07.2017;141.37;50.102;34.846;148.39;72.29
31.07.2017;141.74;49.734;35.004;147.62;71.954
01.08.2017;142.36;49.963;35.872;148.92;71.834
02.08.2017;141.53;49.574;36.158;155.97;71.518
03.08.2017;142;50.033;36.277;154.4;71.409
04.08.2017;142.22;49.764;36.088;155.22;71.934
07.08.2017;140.57;49.445;36.218;157.62;71.656
08.08.2017;140.7;48.907;36.198;158.88;72.042
09.08.2017;140.37;48.867;36.377;159.86;71.726
10.08.2017;140.44;47.911;35.929;154.76;70.677
11.08.2017;140.44;48.05;35.661;156.92;71.756
14.08.2017;140.91;48.658;36.128;159.28;72.834
15.08.2017;140.66;48.638;35.79;161.02;72.854
16.08.2017;141.09;49.057;35.601;160.37;73.282
17.08.2017;139.31;48.359;34.965;157.29;72.038
18.08.2017;138.32;48.429;34.806;156.94;72.128
21.08.2017;138.94;48.708;34.717;156.65;71.789
22.08.2017;139.61;49.066;34.448;159.21;72.794
23.08.2017;140.73;48.877;34.458;159.41;72.357
24.08.2017;141.53;48.997;34.508;158.7;72.327
25.08.2017;142.32;49.047;34.468;159.29;72.456
28.08.2017;141.1;49.047;34.438;160.89;72.466
29.08.2017;141.72;49.256;34.528;162.33;72.685
30.08.2017;141.15;49.604;34.687;162.76;73.64
31.08.2017;141.61;50.132;34.866;163.41;74.426
01.09.2017;142.65;50.421;34.886;163.46;73.571
05.09.2017;141.62;50.73;34.816;161.5;73.242
06.09.2017;142.4;50.81;35.552;161.33;73.033
07.09.2017;141.49;51.527;35.333;160.68;73.969
08.09.2017;141.04;51.377;34.975;158.06;73.61
11.09.2017;143.43;52.284;35.562;160.92;74.386
12.09.2017;144.32;52.563;35.88;160.28;74.307
13.09.2017;144.55;52.593;36.118;159.08;74.834
14.09.2017;144.1;52.583;36.267;157.71;74.396
15.09.2017;143.39;48.549;36.784;159.31;74.934
18.09.2017;143.12;48.14;36.784;158.1;74.784
19.09.2017;142.96;47.851;37.013;158.16;75.063
20.09.2017;144.44;47.782;36.854;155.51;74.566
21.09.2017;143.82;47.782;36.983;152.84;73.839
22.09.2017;143.69;47.971;36.963;151.35;74.038
25.09.2017;144.43;47.782;36.943;150.01;72.894
26.09.2017;145.11;47.732;37.252;152.59;72.894
27.09.2017;144.22;47.971;37.321;153.68;73.481
28.09.2017;144.22;47.891;37.61;152.73;73.501
29.09.2017;143.64;48.16;37.858;153.57;74.118
02.10.2017;145.21;48.608;38.842;153.26;74.237
03.10.2017;145.33;48.499;39.151;153.92;73.889
04.10.2017;145.03;48.708;39.111;152.93;74.317
05.10.2017;145.27;48.718;39.3;154.83;75.59
06.10.2017;145.03;48.21;39.399;154.74;75.62
09.10.2017;145.93;48.17;39.628;155.28;75.909
10.10.2017;147.03;48.21;39.419;155.34;75.909
11.10.2017;146.16;48.28;39.071;155.99;76.038
12.10.2017;145.57;48.23;38.962;155.44;76.735
13.10.2017;145.64;48.61;39.439;156.43;77.103
16.10.2017;145.38;48.86;39.528;159.31;77.262
17.10.2017;145.09;49.19;39.558;159.9;77.202
18.10.2017;157.95;49.58;40.015;159.19;77.222
19.10.2017;159.31;49.35;39.856;155.42;77.521
20.10.2017;160.47;49.25;40.194;155.69;78.416
23.10.2017;157.97;49.31;40.592;155.61;78.436
24.10.2017;154.34;49.98;40.711;156.54;78.466
25.10.2017;151.98;49.7;40.542;155.85;78.237
26.10.2017;152.08;50.15;41.109;156.85;78.366
27.10.2017;152.16;50.88;44.141;162.47;83.391
30.10.2017;152.83;50.68;44.111;166.12;83.471
31.10.2017;152.54;50.9;45.225;168.43;82.764
01.11.2017;152.51;50.64;46.438;166.29;82.764
02.11.2017;151.83;50.28;46.826;167.51;83.63
03.11.2017;150.08;50.18;46.07;171.88;83.72
06.11.2017;149.35;50.4;46.7;173.63;84.048
07.11.2017;149.85;50.49;46.78;174.18;83.839
08.11.2017;150.07;50.54;46.7;175.61;84.137
09.11.2017;150.3;49.24;46.3;175.25;83.67
10.11.2017;149.16;49.32;45.58;174.67;83.451
13.11.2017;148.4;49.4;45.75;173.97;83.511
14.11.2017;148.89;49.2;45.86;171.34;83.63
15.11.2017;147.1;48.82;45.46;169.08;82.98
16.11.2017;149.12;49.2;45.65;171.1;83.2
17.11.2017;148.97;48.94;44.63;170.15;82.4
20.11.2017;150.51;49.02;44.62;169.98;82.53
21.11.2017;151.95;48.63;44.94;173.14;83.72
22.11.2017;151.77;48.58;44.65;174.96;83.11
24.11.2017;151.84;49.01;44.75;174.97;83.26
27.11.2017;151.98;48.88;44.49;174.09;83.87
28.11.2017;152.47;49.01;44.73;173.07;84.88
29.11.2017;153.55;48.52;43.95;169.48;83.34
30.11.2017;153.97;49.06;44.84;171.85;84.17
01.12.2017;154.76;49.61;44.68;171.05;84.26
04.12.2017;156.46;48.4;44.49;169.8;81.08
05.12.2017;155.35;47.99;43.44;169.64;81.59
06.12.2017;154.1;48.42;43.46;169.05;82.78
07.12.2017;153.57;48.52;43.07;169.32;82.49
08.12.2017;154.81;49.6;43.35;169.37;84.16
11.12.2017;155.41;50.47;43.66;172.67;85.23
12.12.2017;156.74;50.39;43.33;171.7;85.58
13.12.2017;153.91;50.05;43.34;172.27;85.35
14.12.2017;154;50.19;43.26;172.22;84.69
15.12.2017;152.5;48.3;44.56;173.97;86.85
18.12.2017;153.33;47.71;46.26;176.42;86.38
19.12.2017;153.23;47.82;47.04;174.53;85.83
20.12.2017;152.95;47.9;47.56;174.35;85.52
21.12.2017;151.5;47.28;46.76;175.01;85.5
